# File: FAO_fodder_Prod_t_HA_ha_PRODSTAT_2011.csv
# Title: FAO fodder crops production and area before 2011
# Units: tonne and ha
# Description:  Data from GCAM 5.4 as FAO discontinued the data
# Data source: FAOSTAT (main domain:NA FAO.udpate:)
# Date of CSV last update: 2023-08-08
# Column types: icicincic
# ----------
area_code,item,item_code,element,year,value,area,element_code,unit
80,Beets for Fodder,647,Area harvested,2010,1314,Bosnia and Herzegovina,5312,ha
80,Clover for forage and silage,640,Area harvested,2010,43175,Bosnia and Herzegovina,5312,ha
80,Maize for forage and silage,636,Area harvested,2010,22606,Bosnia and Herzegovina,5312,ha
27,Alfalfa for forage and silage,641,Area harvested,2010,74832,Bulgaria,5312,ha
27,Beets for Fodder,647,Area harvested,2010,1100,Bulgaria,5312,ha
27,Clover for forage and silage,640,Area harvested,2010,,Bulgaria,5312,ha
27,Grasses Nes for forage;Sil,639,Area harvested,2010,63000,Bulgaria,5312,ha
27,Leguminous for Silage,643,Area harvested,2010,0,Bulgaria,5312,ha
27,Maize for forage and silage,636,Area harvested,2010,20314,Bulgaria,5312,ha
27,Vegetables Roots Fodder,655,Area harvested,2010,100,Bulgaria,5312,ha
33,Grasses Nes for forage;Sil,639,Area harvested,2010,0,Canada,5312,ha
33,Maize for forage and silage,636,Area harvested,2010,218400,Canada,5312,ha
33,Pumpkins for Fodder,645,Area harvested,2010,7800000,Canada,5312,ha
33,Vegetables Roots Fodder,655,Area harvested,2010,0,Canada,5312,ha
40,Alfalfa for forage and silage,641,Area harvested,2010,61000,Chile,5312,ha
40,Cabbage for Fodder,644,Area harvested,2010,800,Chile,5312,ha
40,Clover for forage and silage,640,Area harvested,2010,3884,Chile,5312,ha
40,forage Products,651,Area harvested,2010,55000,Chile,5312,ha
40,Grasses Nes for forage;Sil,639,Area harvested,2010,100000,Chile,5312,ha
40,Maize for forage and silage,636,Area harvested,2010,20000,Chile,5312,ha
40,Pumpkins for Fodder,645,Area harvested,2010,290000,Chile,5312,ha
351,forage Products,651,Area harvested,2010,2300000,,,
98,Alfalfa for forage and silage,641,Area harvested,2010,27207,Croatia,5312,ha
98,Beets for Fodder,647,Area harvested,2010,6100,Croatia,5312,ha
98,Clover for forage and silage,640,Area harvested,2010,20472,Croatia,5312,ha
98,Maize for forage and silage,636,Area harvested,2010,30145,Croatia,5312,ha
50,Alfalfa for forage and silage,641,Area harvested,2010,770,Cyprus,5312,ha
50,forage Products,651,Area harvested,2010,4100,Cyprus,5312,ha
50,Grasses Nes for forage;Sil,639,Area harvested,2010,3500,Cyprus,5312,ha
50,Leguminous for Silage,643,Area harvested,2010,3300,Cyprus,5312,ha
50,Maize for forage and silage,636,Area harvested,2010,80,Cyprus,5312,ha
167,Alfalfa for forage and silage,641,Area harvested,2010,65821,Czechia,5312,ha
167,Beets for Fodder,647,Area harvested,2010,810,Czechia,5312,ha
167,Clover for forage and silage,640,Area harvested,2010,44900,Czechia,5312,ha
167,Maize for forage and silage,636,Area harvested,2010,178608,Czechia,5312,ha
167,Pumpkins for Fodder,645,Area harvested,2010,300000,Czechia,5312,ha
167,Turnips for Fodder,646,Area harvested,2010,1000,Czechia,5312,ha
51,Alfalfa for forage and silage,641,Area harvested,2010,,Czechoslovakia,5312,ha
51,Beets for Fodder,647,Area harvested,2010,,Czechoslovakia,5312,ha
51,Clover for forage and silage,640,Area harvested,2010,,Czechoslovakia,5312,ha
51,Leguminous for Silage,643,Area harvested,2010,,Czechoslovakia,5312,ha
51,Maize for forage and silage,636,Area harvested,2010,,Czechoslovakia,5312,ha
51,Pumpkins for Fodder,645,Area harvested,2010,,Czechoslovakia,5312,ha
54,Alfalfa for forage and silage,641,Area harvested,2010,6600,Denmark,5312,ha
54,Beets for Fodder,647,Area harvested,2010,4100,Denmark,5312,ha
54,Carrots for Fodder,648,Area harvested,2010,,Denmark,5312,ha
54,Clover for forage and silage,640,Area harvested,2010,332900,Denmark,5312,ha
54,forage Products,651,Area harvested,2010,174000,Denmark,5312,ha
54,Grasses Nes for forage;Sil,639,Area harvested,2010,63800,Denmark,5312,ha
54,Maize for forage and silage,636,Area harvested,2010,173700,Denmark,5312,ha
54,Rye grass for forage & silage,638,Area harvested,2010,120000,Denmark,5312,ha
54,Swedes for Fodder,649,Area harvested,2010,,Denmark,5312,ha
59,Clover for forage and silage,640,Area harvested,2010,1175000,Egypt,5312,ha
63,Alfalfa for forage and silage,641,Area harvested,2010,11078,Estonia,5312,ha
63,Clover for forage and silage,640,Area harvested,2010,49474,Estonia,5312,ha
63,Maize for forage and silage,636,Area harvested,2010,1660,Estonia,5312,ha
63,Pumpkins for Fodder,645,Area harvested,2010,160000,Estonia,5312,ha
63,Vegetables Roots Fodder,655,Area harvested,2010,200,Estonia,5312,ha
238,Vegetables Roots Fodder,655,Area harvested,2010,1000,Ethiopia,5312,ha
67,Pumpkins for Fodder,645,Area harvested,2010,561700,Finland,5312,ha
67,Swedes for Fodder,649,Area harvested,2010,56900,Finland,5312,ha
68,Alfalfa for forage and silage,641,Area harvested,2010,300000,France,5312,ha
68,Beets for Fodder,647,Area harvested,2010,34405,France,5312,ha
68,Cabbage for Fodder,644,Area harvested,2010,21000,France,5312,ha
68,Carrots for Fodder,648,Area harvested,2010,0,France,5312,ha
68,Clover for forage and silage,640,Area harvested,2010,40000,France,5312,ha
68,Grasses Nes for forage;Sil,639,Area harvested,2010,450000,France,5312,ha
68,Green Oilseeds for Silage,642,Area harvested,2010,29474,France,5312,ha
68,Leguminous for Silage,643,Area harvested,2010,33000,France,5312,ha
68,Maize for forage and silage,636,Area harvested,2010,1403080,France,5312,ha
68,Pumpkins for Fodder,645,Area harvested,2010,1900000,France,5312,ha
68,Rye grass for forage & silage,638,Area harvested,2010,615000,France,5312,ha
68,Sorghum for forage and silage,637,Area harvested,2010,10500,France,5312,ha
68,Swedes for Fodder,649,Area harvested,2010,0,France,5312,ha
68,Turnips for Fodder,646,Area harvested,2010,1200,France,5312,ha
68,Vegetables Roots Fodder,655,Area harvested,2010,500,France,5312,ha
73,forage Products,651,Area harvested,2010,5600,Georgia,5312,ha
73,Grasses Nes for forage;Sil,639,Area harvested,2010,2500,Georgia,5312,ha
73,Maize for forage and silage,636,Area harvested,2010,100,Georgia,5312,ha
73,Vegetables Roots Fodder,655,Area harvested,2010,1000,Georgia,5312,ha
79,Alfalfa for forage and silage,641,Area harvested,2010,39400,Germany,5312,ha
79,Beets for Fodder,647,Area harvested,2010,3600,Germany,5312,ha
79,Carrots for Fodder,648,Area harvested,2010,,Germany,5312,ha
79,Clover for forage and silage,640,Area harvested,2010,245994,Germany,5312,ha
79,forage Products,651,Area harvested,2010,220000,Germany,5312,ha
79,Grasses Nes for forage;Sil,639,Area harvested,2010,2301600,Germany,5312,ha
79,Green Oilseeds for Silage,642,Area harvested,2010,2770000,Germany,5312,ha
79,Leguminous for Silage,643,Area harvested,2010,0,Germany,5312,ha
79,Maize for forage and silage,636,Area harvested,2010,1828900,Germany,5312,ha
79,Pumpkins for Fodder,645,Area harvested,2010,,Germany,5312,ha
79,Rye grass for forage & silage,638,Area harvested,2010,4830790,Germany,5312,ha
79,Turnips for Fodder,646,Area harvested,2010,,Germany,5312,ha
79,Vegetables Roots Fodder,655,Area harvested,2010,,Germany,5312,ha
84,Grasses Nes for forage;Sil,639,Area harvested,2010,157000,Greece,5312,ha
84,Leguminous for Silage,643,Area harvested,2010,150000,Greece,5312,ha
84,Maize for forage and silage,636,Area harvested,2010,9500,Greece,5312,ha
84,Sorghum for forage and silage,637,Area harvested,2010,1100,Greece,5312,ha
86,forage Products,651,Area harvested,2010,122,Grenada,5312,ha
95,Beets for Fodder,647,Area harvested,2010,135,Honduras,5312,ha
97,Alfalfa for forage and silage,641,Area harvested,2010,137824,Hungary,5312,ha
97,Clover for forage and silage,640,Area harvested,2010,16805,Hungary,5312,ha
97,Grasses Nes for forage;Sil,639,Area harvested,2010,500000,Hungary,5312,ha
97,Leguminous for Silage,643,Area harvested,2010,180000,Hungary,5312,ha
97,Maize for forage and silage,636,Area harvested,2010,84734,Hungary,5312,ha
97,Pumpkins for Fodder,645,Area harvested,2010,9500,Hungary,5312,ha
97,Sorghum for forage and silage,637,Area harvested,2010,2935,Hungary,5312,ha
97,Turnips for Fodder,646,Area harvested,2010,5000,Hungary,5312,ha
97,Vegetables Roots Fodder,655,Area harvested,2010,7000,Hungary,5312,ha
99,Pumpkins for Fodder,645,Area harvested,2010,150000,Iceland,5312,ha
100,forage Products,651,Area harvested,2010,11400000,India,5312,ha
102,Alfalfa for forage and silage,641,Area harvested,2010,650000,Iran (Islamic Republic of),5312,ha
102,Clover for forage and silage,640,Area harvested,2010,58000,Iran (Islamic Republic of),5312,ha
102,forage Products,651,Area harvested,2010,290000,Iran (Islamic Republic of),5312,ha
103,Alfalfa for forage and silage,641,Area harvested,2010,40201,Iraq,5312,ha
103,Clover for forage and silage,640,Area harvested,2010,18564,Iraq,5312,ha
103,forage Products,651,Area harvested,2010,27835,Iraq,5312,ha
103,Leguminous for Silage,643,Area harvested,2010,550,Iraq,5312,ha
104,Beets for Fodder,647,Area harvested,2010,4100,Ireland,5312,ha
104,Cabbage for Fodder,644,Area harvested,2010,900,Ireland,5312,ha
104,Pumpkins for Fodder,645,Area harvested,2010,210000,Ireland,5312,ha
104,Turnips for Fodder,646,Area harvested,2010,1300,Ireland,5312,ha
104,Vegetables Roots Fodder,655,Area harvested,2010,2000,Ireland,5312,ha
105,Grasses Nes for forage;Sil,639,Area harvested,2010,0,Israel,5312,ha
105,Pumpkins for Fodder,645,Area harvested,2010,61000,Israel,5312,ha
106,Alfalfa for forage and silage,641,Area harvested,2010,749601,Italy,5312,ha
106,Beets for Fodder,647,Area harvested,2010,0,Italy,5312,ha
106,Cabbage for Fodder,644,Area harvested,2010,,Italy,5312,ha
106,Carrots for Fodder,648,Area harvested,2010,,Italy,5312,ha
106,Clover for forage and silage,640,Area harvested,2010,,Italy,5312,ha
106,forage Products,651,Area harvested,2010,365000,Italy,5312,ha
106,Grasses Nes for forage;Sil,639,Area harvested,2010,447421,Italy,5312,ha
106,Green Oilseeds for Silage,642,Area harvested,2010,,Italy,5312,ha
106,Leguminous for Silage,643,Area harvested,2010,255000,Italy,5312,ha
106,Maize for forage and silage,636,Area harvested,2010,282407,Italy,5312,ha
106,Pumpkins for Fodder,645,Area harvested,2010,427000,Italy,5312,ha
106,Sorghum for forage and silage,637,Area harvested,2010,7500,Italy,5312,ha
106,Swedes for Fodder,649,Area harvested,2010,,Italy,5312,ha
106,Turnips for Fodder,646,Area harvested,2010,,Italy,5312,ha
110,Grasses Nes for forage;Sil,639,Area harvested,2010,759100,Japan,5312,ha
110,Leguminous for Silage,643,Area harvested,2010,5600,Japan,5312,ha
110,Maize for forage and silage,636,Area harvested,2010,92200,Japan,5312,ha
110,Pumpkins for Fodder,645,Area harvested,2010,535000,Japan,5312,ha
110,Sorghum for forage and silage,637,Area harvested,2010,17900,Japan,5312,ha
110,Turnips for Fodder,646,Area harvested,2010,500,Japan,5312,ha
110,Vegetables Roots Fodder,655,Area harvested,2010,5,Japan,5312,ha
112,Alfalfa for forage and silage,641,Area harvested,2010,50,Jordan,5312,ha
112,Clover for forage and silage,640,Area harvested,2010,5200,Jordan,5312,ha
112,forage Products,651,Area harvested,2010,2000,Jordan,5312,ha
112,Grasses Nes for forage;Sil,639,Area harvested,2010,0,Jordan,5312,ha
108,Maize for forage and silage,636,Area harvested,2010,69200,Kazakhstan,5312,ha
108,Pumpkins for Fodder,645,Area harvested,2010,2486100,Kazakhstan,5312,ha
108,Vegetables Roots Fodder,655,Area harvested,2010,300,Kazakhstan,5312,ha
118,forage Products,651,Area harvested,2010,1400,Kuwait,5312,ha
113,forage Products,651,Area harvested,2010,5000,Kyrgyzstan,5312,ha
113,Maize for forage and silage,636,Area harvested,2010,3648,Kyrgyzstan,5312,ha
113,Pumpkins for Fodder,645,Area harvested,2010,250000,Kyrgyzstan,5312,ha
113,Vegetables Roots Fodder,655,Area harvested,2010,8000,Kyrgyzstan,5312,ha
119,Maize for forage and silage,636,Area harvested,2010,7100,Latvia,5312,ha
119,Pumpkins for Fodder,645,Area harvested,2010,315000,Latvia,5312,ha
119,Vegetables Roots Fodder,655,Area harvested,2010,7000,Latvia,5312,ha
121,Alfalfa for forage and silage,641,Area harvested,2010,750,Lebanon,5312,ha
124,forage Products,651,Area harvested,2010,82000,Libya,5312,ha
126,Clover for forage and silage,640,Area harvested,2010,48900,Lithuania,5312,ha
126,Grasses Nes for forage;Sil,639,Area harvested,2010,38500,Lithuania,5312,ha
126,Maize for forage and silage,636,Area harvested,2010,17600,Lithuania,5312,ha
126,Pumpkins for Fodder,645,Area harvested,2010,800000,Lithuania,5312,ha
126,Vegetables Roots Fodder,655,Area harvested,2010,3500,Lithuania,5312,ha
256,Alfalfa for forage and silage,641,Area harvested,2010,313,Luxembourg,5312,ha
256,Beets for Fodder,647,Area harvested,2010,27,Luxembourg,5312,ha
256,Clover for forage and silage,640,Area harvested,2010,134,Luxembourg,5312,ha
256,forage Products,651,Area harvested,2010,13000,Luxembourg,5312,ha
256,Maize for forage and silage,636,Area harvested,2010,13435,Luxembourg,5312,ha
134,Leguminous for Silage,643,Area harvested,2010,2500,Malta,5312,ha
138,Alfalfa for forage and silage,641,Area harvested,2010,377756,Mexico,5312,ha
138,Beets for Fodder,647,Area harvested,2010,6,Mexico,5312,ha
138,Clover for forage and silage,640,Area harvested,2010,54,Mexico,5312,ha
138,forage Products,651,Area harvested,2010,23000,Mexico,5312,ha
138,Grasses Nes for forage;Sil,639,Area harvested,2010,351000,Mexico,5312,ha
138,Maize for forage and silage,636,Area harvested,2010,493224,Mexico,5312,ha
138,Pumpkins for Fodder,645,Area harvested,2010,4100,Mexico,5312,ha
138,Rye grass for forage & silage,638,Area harvested,2010,19683,Mexico,5312,ha
138,Sorghum for forage and silage,637,Area harvested,2010,210571,Mexico,5312,ha
138,Swedes for Fodder,649,Area harvested,2010,3,Mexico,5312,ha
138,Turnips for Fodder,646,Area harvested,2010,887,Mexico,5312,ha
141,forage Products,651,Area harvested,2010,1750,Mongolia,5312,ha
141,Grasses Nes for forage;Sil,639,Area harvested,2010,4500,Mongolia,5312,ha
141,Maize for forage and silage,636,Area harvested,2010,400,Mongolia,5312,ha
141,Vegetables Roots Fodder,655,Area harvested,2010,300,Mongolia,5312,ha
273,Alfalfa for forage and silage,641,Area harvested,2010,2900,Montenegro,5312,ha
273,Clover for forage and silage,640,Area harvested,2010,823,Montenegro,5312,ha
273,Maize for forage and silage,636,Area harvested,2010,167,Montenegro,5312,ha
143,forage Products,651,Area harvested,2010,215000,Morocco,5312,ha
28,Grasses Nes for forage;Sil,639,Area harvested,2010,340000,Myanmar,5312,ha
149,Grasses Nes for forage;Sil,639,Area harvested,2010,8800,Nepal,5312,ha
150,Alfalfa for forage and silage,641,Area harvested,2010,6400,Netherlands,5312,ha
150,Beets for Fodder,647,Area harvested,2010,343,Netherlands,5312,ha
150,Clover for forage and silage,640,Area harvested,2010,,Netherlands,5312,ha
150,Grasses Nes for forage;Sil,639,Area harvested,2010,520000,Netherlands,5312,ha
150,Maize for forage and silage,636,Area harvested,2010,228899,Netherlands,5312,ha
150,Pumpkins for Fodder,645,Area harvested,2010,73000,Netherlands,5312,ha
156,Alfalfa for forage and silage,641,Area harvested,2010,46000,New Zealand,5312,ha
156,Beets for Fodder,647,Area harvested,2010,28000,New Zealand,5312,ha
156,Cabbage for Fodder,644,Area harvested,2010,26500,New Zealand,5312,ha
156,forage Products,651,Area harvested,2010,49000,New Zealand,5312,ha
156,Maize for forage and silage,636,Area harvested,2010,6000,New Zealand,5312,ha
156,Sorghum for forage and silage,637,Area harvested,2010,150,New Zealand,5312,ha
156,Swedes for Fodder,649,Area harvested,2010,27000,New Zealand,5312,ha
156,Turnips for Fodder,646,Area harvested,2010,57000,New Zealand,5312,ha
162,Beets for Fodder,647,Area harvested,2010,,Norway,5312,ha
162,Cabbage for Fodder,644,Area harvested,2010,200,Norway,5312,ha
162,forage Products,651,Area harvested,2010,11887,Norway,5312,ha
162,Pumpkins for Fodder,645,Area harvested,2010,480000,Norway,5312,ha
162,Rye grass for forage & silage,638,Area harvested,2010,5114,Norway,5312,ha
162,Turnips for Fodder,646,Area harvested,2010,400,Norway,5312,ha
162,Vegetables Roots Fodder,655,Area harvested,2010,,Norway,5312,ha
299,Alfalfa for forage and silage,641,Area harvested,2010,10,Palestine,5312,ha
299,Clover for forage and silage,640,Area harvested,2010,5000,Palestine,5312,ha
299,Vegetables Roots Fodder,655,Area harvested,2010,,Palestine,5312,ha
221,Alfalfa for forage and silage,641,Area harvested,2010,5975,Oman,5312,ha
165,forage Products,651,Area harvested,2010,2500,Pakistan,5312,ha
169,Alfalfa for forage and silage,641,Area harvested,2010,2500,Paraguay,5312,ha
169,forage Products,651,Area harvested,2010,2314440,Paraguay,5312,ha
170,Alfalfa for forage and silage,641,Area harvested,2010,142855,Peru,5312,ha
170,Clover for forage and silage,640,Area harvested,2010,7372,Peru,5312,ha
170,Maize for forage and silage,636,Area harvested,2010,33336,Peru,5312,ha
170,Rye grass for forage & silage,638,Area harvested,2010,37593,Peru,5312,ha
170,Sorghum for forage and silage,637,Area harvested,2010,9,Peru,5312,ha
171,forage Products,651,Area harvested,2010,85000,Philippines,5312,ha
173,Alfalfa for forage and silage,641,Area harvested,2010,44500,Poland,5312,ha
173,Clover for forage and silage,640,Area harvested,2010,79278,Poland,5312,ha
173,forage Products,651,Area harvested,2010,195954,Poland,5312,ha
173,Leguminous for Silage,643,Area harvested,2010,645000,Poland,5312,ha
173,Maize for forage and silage,636,Area harvested,2010,395585,Poland,5312,ha
173,Vegetables Roots Fodder,655,Area harvested,2010,42000,Poland,5312,ha
174,forage Products,651,Area harvested,2010,335000,Portugal,5312,ha
174,Maize for forage and silage,636,Area harvested,2010,145000,Portugal,5312,ha
174,Pumpkins for Fodder,645,Area harvested,2010,210000,Portugal,5312,ha
174,Sorghum for forage and silage,637,Area harvested,2010,18500,Portugal,5312,ha
174,Vegetables Roots Fodder,655,Area harvested,2010,14500,Portugal,5312,ha
179,Clover for forage and silage,640,Area harvested,2010,3000,Qatar,5312,ha
117,forage Products,651,Area harvested,2010,6600,Republic of Korea,5312,ha
146,Maize for forage and silage,636,Area harvested,2010,6675,Republic of Moldova,5312,ha
146,Pumpkins for Fodder,645,Area harvested,2010,500,Republic of Moldova,5312,ha
146,Vegetables Roots Fodder,655,Area harvested,2010,4000,Republic of Moldova,5312,ha
